Table,Record ID,User ID,DB Timestamp,Google Drive URL,Google Drive ID,Local File,Local Timestamp,R2 File Key,R2 Timestamp,Confidence,Match Reason,Proposed R2 URL
chat_logs,1117,U61539d6d1bd2f05b77ea99c84332ce93,2025-06-09 22:30:33,https://drive.google.com/file/d/1UKUyEsdFASjN3G-WBpwMhKexEU2n-JEZ/view,1UKUyEsdFASjN3G-WBpwMhKexEU2n-JEZ,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250609_223033.txt
chat_logs,1120,U61539d6d1bd2f05b77ea99c84332ce93,2025-06-09 22:35:21,https://drive.google.com/file/d/1eZvr9yxcSDza_kerhXdShldiJUE_19Mg/view,1eZvr9yxcSDza_kerhXdShldiJUE_19Mg,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250609_223521.txt
chat_logs,1122,U61539d6d1bd2f05b77ea99c84332ce93,2025-06-09 23:06:19,https://drive.google.com/file/d/10EjDNcmnfsKnhRLcMr0XRV81Dm4QbP6b/view,10EjDNcmnfsKnhRLcMr0XRV81Dm4QbP6b,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250609_230619.txt
chat_logs,1125,U61539d6d1bd2f05b77ea99c84332ce93,2025-06-09 23:30:07,https://drive.google.com/file/d/1GJQKAZQHJuXnuqayL3Jdm6KBCHowz1c4/view,1GJQKAZQHJuXnuqayL3Jdm6KBCHowz1c4,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250609_233007.txt
chat_logs,1832,U61539d6d1bd2f05b77ea99c84332ce93,2025-06-17 15:35:02,https://drive.google.com/file/d/1D7aOqLg77lODCDOZY1xulmbrfF6bdnBW/view,1D7aOqLg77lODCDOZY1xulmbrfF6bdnBW,NO_LOCAL_MATCH,N/A,text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250617_153343.txt,2025-06-17 15:33:43,0.7,Acceptable R2 timestamp match (diff: 79.9s),https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250617_153343.txt
chat_logs,2089,U216749c3d1686e7ab509ee299536e226,2025-06-23 00:12:07,https://drive.google.com/file/d/1qvolK4HJX8L9A0V-j-e5N0NvjUPNk6Qh/view,1qvolK4HJX8L9A0V-j-e5N0NvjUPNk6Qh,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U216749c3d1686e7ab509ee299536e226/U216749c3d1686e7ab509ee299536e226-20250623_001207.txt
chat_logs,2088,U216749c3d1686e7ab509ee299536e226,2025-06-23 00:11:29,https://drive.google.com/file/d/1HBE2vWfjJ9saydeh5BNAPlc2ud_n3hZx/view,1HBE2vWfjJ9saydeh5BNAPlc2ud_n3hZx,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U216749c3d1686e7ab509ee299536e226/U216749c3d1686e7ab509ee299536e226-20250623_001129.txt
chat_logs,2090,U216749c3d1686e7ab509ee299536e226,2025-06-23 00:12:24,https://drive.google.com/file/d/1Z23k8O4gqQj4ym-0Qes55z9fnKNquzLO/view,1Z23k8O4gqQj4ym-0Qes55z9fnKNquzLO,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U216749c3d1686e7ab509ee299536e226/U216749c3d1686e7ab509ee299536e226-20250623_001224.txt
chat_logs,2093,U216749c3d1686e7ab509ee299536e226,2025-06-23 00:13:02,https://drive.google.com/file/d/1FK9o7h6Td_lj8Baxj38O5Yc_mSYi-AY9/view,1FK9o7h6Td_lj8Baxj38O5Yc_mSYi-AY9,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U216749c3d1686e7ab509ee299536e226/U216749c3d1686e7ab509ee299536e226-20250623_001302.txt
chat_logs,2095,U216749c3d1686e7ab509ee299536e226,2025-06-23 00:13:27,https://drive.google.com/file/d/1F-0zJDuR5WMl-RVdEd7b66EpRNfS47G1/view,1F-0zJDuR5WMl-RVdEd7b66EpRNfS47G1,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U216749c3d1686e7ab509ee299536e226/U216749c3d1686e7ab509ee299536e226-20250623_001327.txt
chat_logs,2098,Ue1c1848063f377904b9dd4395f79be3d,2025-06-24 04:55:51,https://drive.google.com/file/d/1d8HB2MfeXbpTyyaQFL44nv8_GLS5x3YQ/view,1d8HB2MfeXbpTyyaQFL44nv8_GLS5x3YQ,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/Ue1c1848063f377904b9dd4395f79be3d/Ue1c1848063f377904b9dd4395f79be3d-20250624_045551.txt
chat_logs,2099,Ue1c1848063f377904b9dd4395f79be3d,2025-06-24 04:55:59,https://drive.google.com/file/d/11eGggzU5QsLPuUmjvErTDBRg-9boMSwt/view,11eGggzU5QsLPuUmjvErTDBRg-9boMSwt,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/Ue1c1848063f377904b9dd4395f79be3d/Ue1c1848063f377904b9dd4395f79be3d-20250624_045559.txt
chat_logs,2100,Ue1c1848063f377904b9dd4395f79be3d,2025-06-24 04:56:21,https://drive.google.com/file/d/18W3kUHDLFKm1G6MEDwj26BqIDFQUuHYl/view,18W3kUHDLFKm1G6MEDwj26BqIDFQUuHYl,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/Ue1c1848063f377904b9dd4395f79be3d/Ue1c1848063f377904b9dd4395f79be3d-20250624_045621.txt
chat_logs,2103,U61539d6d1bd2f05b77ea99c84332ce93,2025-06-24 06:50:59,https://drive.google.com/file/d/1SIrguQQejkP3Rv3A6fK-N29utBAphcgz/view,1SIrguQQejkP3Rv3A6fK-N29utBAphcgz,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250624_065059.txt
chat_logs,2105,U61539d6d1bd2f05b77ea99c84332ce93,2025-06-24 06:51:59,https://drive.google.com/file/d/1FLRjWOJAUtwFMhcYplPXqp98--wD3Lxe/view,1FLRjWOJAUtwFMhcYplPXqp98--wD3Lxe,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250624_065159.txt
chat_logs,2110,U61539d6d1bd2f05b77ea99c84332ce93,2025-06-24 06:53:01,https://drive.google.com/file/d/1juKyAJtlZtJCe5YVf41l5zFbrGoo7Kx4/view,1juKyAJtlZtJCe5YVf41l5zFbrGoo7Kx4,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250624_065301.txt
chat_logs,2111,U61539d6d1bd2f05b77ea99c84332ce93,2025-06-24 06:53:28,https://drive.google.com/file/d/12JBzEMZGepGhSB1tAXVr4aqyAma7uX3V/view,12JBzEMZGepGhSB1tAXVr4aqyAma7uX3V,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250624_065328.txt
chat_logs,2113,U52fa6b445cff26930c27e49c2c9b4e29,2025-06-24 06:54:40,https://drive.google.com/file/d/1htqCbhfVi_qxVCRrwv0eH8zSlPI24fBv/view,1htqCbhfVi_qxVCRrwv0eH8zSlPI24fBv,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U52fa6b445cff26930c27e49c2c9b4e29/U52fa6b445cff26930c27e49c2c9b4e29-20250624_065440.txt
chat_logs,2117,U60df0959bc8e2adc44cde035d367dab7,2025-06-24 07:39:17,https://drive.google.com/file/d/1sdfIYGJTiR9NG2jnAT9DdGv-wx2FPog7/view,1sdfIYGJTiR9NG2jnAT9DdGv-wx2FPog7,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U60df0959bc8e2adc44cde035d367dab7/U60df0959bc8e2adc44cde035d367dab7-20250624_073917.txt
chat_logs,2122,U52fa6b445cff26930c27e49c2c9b4e29,2025-06-24 08:48:24,https://drive.google.com/file/d/1HnSqKQymJFAppxDvsWTH8-z6ymcClabo/view,1HnSqKQymJFAppxDvsWTH8-z6ymcClabo,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U52fa6b445cff26930c27e49c2c9b4e29/U52fa6b445cff26930c27e49c2c9b4e29-20250624_084824.txt
chat_logs,2123,U52fa6b445cff26930c27e49c2c9b4e29,2025-06-24 08:49:22,https://drive.google.com/file/d/1PcCl_YvOyxPlWCcfk0coJvzOEOofbpMt/view,1PcCl_YvOyxPlWCcfk0coJvzOEOofbpMt,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U52fa6b445cff26930c27e49c2c9b4e29/U52fa6b445cff26930c27e49c2c9b4e29-20250624_084922.txt
chat_logs,2126,U52fa6b445cff26930c27e49c2c9b4e29,2025-06-24 08:51:23,https://drive.google.com/file/d/1f9Gvcvsv1HXcAsH5v31kOi8M9ncxYM2g/view,1f9Gvcvsv1HXcAsH5v31kOi8M9ncxYM2g,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U52fa6b445cff26930c27e49c2c9b4e29/U52fa6b445cff26930c27e49c2c9b4e29-20250624_085123.txt
chat_logs,2127,U52fa6b445cff26930c27e49c2c9b4e29,2025-06-24 08:52:38,https://drive.google.com/file/d/1Zs1cBgvXtzTJdUco0-8bsmqKM094t9MZ/view,1Zs1cBgvXtzTJdUco0-8bsmqKM094t9MZ,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U52fa6b445cff26930c27e49c2c9b4e29/U52fa6b445cff26930c27e49c2c9b4e29-20250624_085238.txt
chat_logs,2130,U52fa6b445cff26930c27e49c2c9b4e29,2025-06-24 08:55:57,https://drive.google.com/file/d/1mMPFvE6i_UXSd7H5J63boiA1i4zD7wGK/view,1mMPFvE6i_UXSd7H5J63boiA1i4zD7wGK,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U52fa6b445cff26930c27e49c2c9b4e29/U52fa6b445cff26930c27e49c2c9b4e29-20250624_085557.txt
chat_logs,2134,U52fa6b445cff26930c27e49c2c9b4e29,2025-06-24 08:57:23,https://drive.google.com/file/d/1rjNDUrvzisFZBfvIzHTAilfZ_5wImmo7/view,1rjNDUrvzisFZBfvIzHTAilfZ_5wImmo7,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U52fa6b445cff26930c27e49c2c9b4e29/U52fa6b445cff26930c27e49c2c9b4e29-20250624_085723.txt
chat_logs,2141,Uc721d654582e24d84713fddd7839865f,2025-06-27 08:06:31,https://drive.google.com/file/d/1z02lWcdWrGhmQtv1npag-HJABgXCpDJA/view,1z02lWcdWrGhmQtv1npag-HJABgXCpDJA,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/Uc721d654582e24d84713fddd7839865f/Uc721d654582e24d84713fddd7839865f-20250627_080631.txt
chat_logs,2144,U06b342c401f310ff6d7af9618a8ba99a,2025-06-29 04:39:09,https://drive.google.com/file/d/110CpeX7cfW6ut1t-pZjefBxe_u314vdi/view,110CpeX7cfW6ut1t-pZjefBxe_u314vdi,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U06b342c401f310ff6d7af9618a8ba99a/U06b342c401f310ff6d7af9618a8ba99a-20250629_043909.txt
chat_logs,2149,U06b342c401f310ff6d7af9618a8ba99a,2025-06-29 04:56:38,https://drive.google.com/file/d/1_tbW-N22iPNJP-ZROSTu9n0N-N8dfc38/view,1_tbW-N22iPNJP-ZROSTu9n0N-N8dfc38,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U06b342c401f310ff6d7af9618a8ba99a/U06b342c401f310ff6d7af9618a8ba99a-20250629_045638.txt
chat_logs,2154,U87d1b33f17cb39f92e55db0c92b057ff,2025-07-02 06:25:48,https://drive.google.com/file/d/1ic1GCQ5PdVFztZlA_uGm-7WntJldzc0X/view,1ic1GCQ5PdVFztZlA_uGm-7WntJldzc0X,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U87d1b33f17cb39f92e55db0c92b057ff/U87d1b33f17cb39f92e55db0c92b057ff-20250702_062548.txt
chat_logs,2155,U87d1b33f17cb39f92e55db0c92b057ff,2025-07-02 06:27:28,https://drive.google.com/file/d/1KhURgJ6BU2R9-sXafD0D9WFdempJv4vY/view,1KhURgJ6BU2R9-sXafD0D9WFdempJv4vY,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U87d1b33f17cb39f92e55db0c92b057ff/U87d1b33f17cb39f92e55db0c92b057ff-20250702_062728.txt
chat_logs,2159,U61539d6d1bd2f05b77ea99c84332ce93,2025-07-04 13:48:16,https://drive.google.com/file/d/17FzYYO55TuWn8To6zf8U7YBvmG3UUQtH/view,17FzYYO55TuWn8To6zf8U7YBvmG3UUQtH,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250704_134816.txt
chat_logs,2163,U35923f3ced87e002a763974256989bbf,2025-07-07 02:00:24,https://drive.google.com/file/d/10i0Rjmq7C0IeTvtstc-m6z4QHuAtv2HW/view,10i0Rjmq7C0IeTvtstc-m6z4QHuAtv2HW,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U35923f3ced87e002a763974256989bbf/U35923f3ced87e002a763974256989bbf-20250707_020024.txt
chat_logs,2166,U35923f3ced87e002a763974256989bbf,2025-07-07 02:00:54,https://drive.google.com/file/d/1AEHflZCc2ZZGSn7ykAsHe35fZcuzWdMF/view,1AEHflZCc2ZZGSn7ykAsHe35fZcuzWdMF,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U35923f3ced87e002a763974256989bbf/U35923f3ced87e002a763974256989bbf-20250707_020054.txt
chat_logs,2170,U61539d6d1bd2f05b77ea99c84332ce93,2025-07-13 11:42:40,https://drive.google.com/file/d/1CzSJJKXtWz83tKmk8VStjvjmW2fXW9nq/view,1CzSJJKXtWz83tKmk8VStjvjmW2fXW9nq,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250713_114240.txt
chat_logs,2174,Ua5952aed7d4c22e7c29449f27d198401,2025-07-13 11:55:05,https://drive.google.com/file/d/14oBea1WtYOIy8d-4SIDYDpJTOV5XtB2T/view,14oBea1WtYOIy8d-4SIDYDpJTOV5XtB2T,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/Ua5952aed7d4c22e7c29449f27d198401/Ua5952aed7d4c22e7c29449f27d198401-20250713_115505.txt
chat_logs,2175,Ua5952aed7d4c22e7c29449f27d198401,2025-07-13 11:55:36,https://drive.google.com/file/d/1Bhuxrxz-xtnE8G7Res_AbaVtlVN3NnI8/view,1Bhuxrxz-xtnE8G7Res_AbaVtlVN3NnI8,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/Ua5952aed7d4c22e7c29449f27d198401/Ua5952aed7d4c22e7c29449f27d198401-20250713_115536.txt
chat_logs,2176,U61539d6d1bd2f05b77ea99c84332ce93,2025-07-13 11:55:50,https://drive.google.com/file/d/1fJkgljHsvvb0vVOKq2wFsOF8t2KP-L7_/view,1fJkgljHsvvb0vVOKq2wFsOF8t2KP-L7_,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250713_115550.txt
chat_logs,2178,Ua5952aed7d4c22e7c29449f27d198401,2025-07-13 11:56:35,https://drive.google.com/file/d/1v-x0JCx-52WTHAblrsaH-cec6y4jIJEC/view,1v-x0JCx-52WTHAblrsaH-cec6y4jIJEC,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/Ua5952aed7d4c22e7c29449f27d198401/Ua5952aed7d4c22e7c29449f27d198401-20250713_115635.txt
chat_logs,2181,Ua5952aed7d4c22e7c29449f27d198401,2025-07-13 11:57:49,https://drive.google.com/file/d/1dsLYoeheITtNwM2ZCkjVDOnaCwP45O_5/view,1dsLYoeheITtNwM2ZCkjVDOnaCwP45O_5,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/Ua5952aed7d4c22e7c29449f27d198401/Ua5952aed7d4c22e7c29449f27d198401-20250713_115749.txt
chat_logs,2184,U61539d6d1bd2f05b77ea99c84332ce93,2025-07-13 12:01:52,https://drive.google.com/file/d/1X0YENo4bPPSqRy_B4vwLTJ-2nv8qWqvp/view,1X0YENo4bPPSqRy_B4vwLTJ-2nv8qWqvp,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250713_120152.txt
chat_logs,2185,U61539d6d1bd2f05b77ea99c84332ce93,2025-07-13 12:02:20,https://drive.google.com/file/d/1Arm4lQOz0xSCFgWnW7LIs2ar_1vrYJka/view,1Arm4lQOz0xSCFgWnW7LIs2ar_1vrYJka,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250713_120220.txt
chat_logs,2186,U61539d6d1bd2f05b77ea99c84332ce93,2025-07-13 12:03:12,https://drive.google.com/file/d/1lNLlR_lh6BtIp7IGeUGshfU2ur_CN5SQ/view,1lNLlR_lh6BtIp7IGeUGshfU2ur_CN5SQ,NO_LOCAL_MATCH,N/A,NO_R2_MATCH,N/A,0.0,No matches found in R2 or local files,https://7c14fdde93c85ff60383f8ba066ddcf6.r2.cloudflarestorage.com/mededbot/text/U61539d6d1bd2f05b77ea99c84332ce93/U61539d6d1bd2f05b77ea99c84332ce93-20250713_120312.txt
